facility_id,measure_name,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,number_of_discharges,number_of_readmissions,start_date,end_date
190053,READM-30-HF-HRRP,1.1225,20.1186,17.9222,124.0,33.0,2020-07-01,2023-06-30
190053,READM-30-COPD-HRRP,1.0013,17.0255,17.0026,70.0,12.0,2020-07-01,2023-06-30
190054,READM-30-PN-HRRP,0.9456,14.5391,15.3763,163.0,20.0,2020-07-01,2023-06-30
190054,READM-30-HIP-KNEE-HRRP,0.9423,3.9269,4.1673,,,2020-07-01,2023-06-30
190054,READM-30-HF-HRRP,0.9526,18.0172,18.9128,213.0,35.0,2020-07-01,2023-06-30
190054,READM-30-COPD-HRRP,0.9821,16.5358,16.8376,,,2020-07-01,2023-06-30
190054,READM-30-AMI-HRRP,1.0204,13.2794,13.0144,,,2020-07-01,2023-06-30
190060,READM-30-PN-HRRP,0.9859,15.9856,16.2145,300.0,47.0,2020-07-01,2023-06-30
190060,READM-30-HF-HRRP,1.0293,20.4601,19.8768,381.0,80.0,2020-07-01,2023-06-30
190060,READM-30-COPD-HRRP,0.9342,16.3825,17.5359,,,2020-07-01,2023-06-30
190060,READM-30-CABG-HRRP,0.9483,9.7116,10.2407,,,2020-07-01,2023-06-30
190060,READM-30-AMI-HRRP,0.8602,10.5421,12.2558,,,2020-07-01,2023-06-30
190064,READM-30-PN-HRRP,0.9237,13.9262,15.0763,490.0,63.0,2020-07-01,2023-06-30
190064,READM-30-HF-HRRP,0.9739,17.7624,18.2391,714.0,125.0,2020-07-01,2023-06-30
190064,READM-30-COPD-HRRP,0.867,15.3172,17.6678,147.0,14.0,2020-07-01,2023-06-30
190064,READM-30-CABG-HRRP,0.8423,8.6251,10.24,,,2020-07-01,2023-06-30
190064,READM-30-AMI-HRRP,0.9164,12.5143,13.6564,201.0,21.0,2020-07-01,2023-06-30
190065,READM-30-PN-HRRP,0.983,15.7405,16.0127,325.0,50.0,2020-07-01,2023-06-30
190065,READM-30-HIP-KNEE-HRRP,1.1632,5.8417,5.0221,189.0,13.0,2020-07-01,2023-06-30
190065,READM-30-HF-HRRP,0.9543,17.8527,18.7078,427.0,73.0,2020-07-01,2023-06-30
190065,READM-30-COPD-HRRP,0.9572,16.3493,17.0809,,,2020-07-01,2023-06-30
190065,READM-30-CABG-HRRP,0.9299,12.0921,13.0039,,,2020-07-01,2023-06-30
190065,READM-30-AMI-HRRP,0.9524,13.2,13.859,101.0,11.0,2020-07-01,2023-06-30
190086,READM-30-PN-HRRP,0.9677,14.8926,15.3894,149.0,20.0,2020-07-01,2023-06-30
190086,READM-30-HF-HRRP,0.9693,17.226,17.7714,204.0,33.0,2020-07-01,2023-06-30
190086,READM-30-COPD-HRRP,1.0166,16.261,15.9956,,,2020-07-01,2023-06-30
190086,READM-30-AMI-HRRP,1.0138,12.7287,12.5558,,,2020-07-01,2023-06-30
190088,READM-30-PN-HRRP,0.9972,15.7552,15.7989,71.0,11.0,2020-07-01,2023-06-30
190088,READM-30-HF-HRRP,1.0293,18.4138,17.89,49.0,11.0,2020-07-01,2023-06-30
190090,READM-30-PN-HRRP,1.0572,15.1392,14.3197,88.0,17.0,2020-07-01,2023-06-30
190090,READM-30-COPD-HRRP,0.9653,16.4975,17.0898,,,2020-07-01,2023-06-30
190098,READM-30-PN-HRRP,0.9834,16.1342,16.407,,,2020-07-01,2023-06-30
190098,READM-30-HF-HRRP,0.9151,19.6155,21.4349,119.0,17.0,2020-07-01,2023-06-30
190098,READM-30-COPD-HRRP,0.9449,18.5797,19.6623,,,2020-07-01,2023-06-30
190098,READM-30-AMI-HRRP,1.0198,16.2701,15.9544,,,2020-07-01,2023-06-30
190099,READM-30-PN-HRRP,1.0574,14.192,13.4219,73.0,14.0,2020-07-01,2023-06-30
190099,READM-30-HF-HRRP,1.0604,17.4413,16.448,46.0,12.0,2020-07-01,2023-06-30
190099,READM-30-COPD-HRRP,0.9795,12.7052,12.9712,,,2020-07-01,2023-06-30
190102,READM-30-PN-HRRP,0.9389,14.4627,15.4043,596.0,82.0,2020-07-01,2023-06-30
190102,READM-30-HF-HRRP,1.0457,19.5079,18.6551,717.0,143.0,2020-07-01,2023-06-30
190102,READM-30-COPD-HRRP,0.9522,16.0257,16.8294,143.0,20.0,2020-07-01,2023-06-30
190102,READM-30-CABG-HRRP,1.113,11.651,10.468,184.0,25.0,2020-07-01,2023-06-30
190102,READM-30-AMI-HRRP,0.9756,12.6161,12.9312,366.0,45.0,2020-07-01,2023-06-30
190106,READM-30-PN-HRRP,0.9994,14.9757,14.9844,,,2020-07-01,2023-06-30
190106,READM-30-HF-HRRP,0.9812,19.7926,20.1715,,,2020-07-01,2023-06-30
190111,READM-30-PN-HRRP,1.0388,16.4542,15.8394,1054.0,176.0,2020-07-01,2023-06-30
190111,READM-30-HIP-KNEE-HRRP,0.8544,4.6919,5.4913,,,2020-07-01,2023-06-30
190111,READM-30-HF-HRRP,1.0085,20.7415,20.5671,1294.0,269.0,2020-07-01,2023-06-30
190111,READM-30-COPD-HRRP,0.9098,17.2643,18.9768,607.0,99.0,2020-07-01,2023-06-30
190111,READM-30-CABG-HRRP,1.064,10.8063,10.1558,194.0,23.0,2020-07-01,2023-06-30
190111,READM-30-AMI-HRRP,1.1277,14.5802,12.9289,420.0,67.0,2020-07-01,2023-06-30
190114,READM-30-PN-HRRP,0.9566,13.9062,14.537,136.0,16.0,2020-07-01,2023-06-30
190114,READM-30-HF-HRRP,1.0412,18.2314,17.5102,45.0,11.0,2020-07-01,2023-06-30
190116,READM-30-PN-HRRP,1.0304,14.128,13.7111,64.0,11.0,2020-07-01,2023-06-30
190116,READM-30-HF-HRRP,1.0515,18.194,17.3021,47.0,12.0,2020-07-01,2023-06-30
190118,READM-30-PN-HRRP,1.0072,14.1176,14.0172,,,2020-07-01,2023-06-30
190118,READM-30-HF-HRRP,0.987,16.8174,17.0394,,,2020-07-01,2023-06-30
190125,READM-30-PN-HRRP,1.0141,15.3821,15.1682,384.0,60.0,2020-07-01,2023-06-30
190125,READM-30-HF-HRRP,0.9822,18.856,19.1978,415.0,77.0,2020-07-01,2023-06-30
190125,READM-30-COPD-HRRP,0.9834,17.1818,17.4716,99.0,16.0,2020-07-01,2023-06-30
190125,READM-30-CABG-HRRP,0.9767,9.1512,9.3699,,,2020-07-01,2023-06-30
190125,READM-30-AMI-HRRP,0.9532,12.4241,13.0339,292.0,34.0,2020-07-01,2023-06-30
190133,READM-30-PN-HRRP,1.0064,13.7831,13.695,,,2020-07-01,2023-06-30
190140,READM-30-PN-HRRP,0.981,13.9215,14.1905,88.0,11.0,2020-07-01,2023-06-30
190140,READM-30-HF-HRRP,1.0632,21.6422,20.3554,,,2020-07-01,2023-06-30
190144,READM-30-PN-HRRP,1.0004,15.5859,15.5804,141.0,22.0,2020-07-01,2023-06-30
190144,READM-30-HF-HRRP,0.9911,18.4642,18.6301,90.0,16.0,2020-07-01,2023-06-30
190144,READM-30-COPD-HRRP,1.0029,14.7297,14.6868,,,2020-07-01,2023-06-30
190145,READM-30-PN-HRRP,0.9982,15.5689,15.5965,,,2020-07-01,2023-06-30
190145,READM-30-HF-HRRP,1.0006,16.5213,16.5107,,,2020-07-01,2023-06-30
190151,READM-30-PN-HRRP,0.9705,14.2395,14.6726,,,2020-07-01,2023-06-30
190151,READM-30-HF-HRRP,0.9627,15.8094,16.4217,,,2020-07-01,2023-06-30
190160,READM-30-PN-HRRP,1.0479,16.8,16.032,362.0,64.0,2020-07-01,2023-06-30
190160,READM-30-HIP-KNEE-HRRP,0.9853,4.9302,5.0039,,,2020-07-01,2023-06-30
190160,READM-30-HF-HRRP,1.1909,22.6572,19.0247,514.0,129.0,2020-07-01,2023-06-30
190160,READM-30-COPD-HRRP,1.0027,17.6074,17.5592,124.0,22.0,2020-07-01,2023-06-30
190160,READM-30-CABG-HRRP,1.1207,10.1041,9.0159,,,2020-07-01,2023-06-30
190160,READM-30-AMI-HRRP,1.2206,16.0764,13.171,288.0,56.0,2020-07-01,2023-06-30
190164,READM-30-PN-HRRP,0.99,16.8073,16.9779,135.0,22.0,2020-07-01,2023-06-30
190164,READM-30-HF-HRRP,0.9747,19.8688,20.3847,135.0,25.0,2020-07-01,2023-06-30
190164,READM-30-COPD-HRRP,1.0054,19.0436,18.9409,77.0,15.0,2020-07-01,2023-06-30
190164,READM-30-AMI-HRRP,1.0202,19.9266,19.5329,,,2020-07-01,2023-06-30
190167,READM-30-PN-HRRP,0.9989,14.931,14.9477,255.0,38.0,2020-07-01,2023-06-30
190167,READM-30-HF-HRRP,1.0039,18.4994,18.4279,58.0,11.0,2020-07-01,2023-06-30
190167,READM-30-COPD-HRRP,0.9296,15.4063,16.5721,,,2020-07-01,2023-06-30
190176,READM-30-PN-HRRP,1.0124,16.8585,16.6517,256.0,44.0,2020-07-01,2023-06-30
190176,READM-30-HIP-KNEE-HRRP,0.8848,4.1888,4.7344,,,2020-07-01,2023-06-30
190176,READM-30-HF-HRRP,1.1079,22.3718,20.1933,338.0,83.0,2020-07-01,2023-06-30
190176,READM-30-COPD-HRRP,1.0613,21.2394,20.0136,62.0,17.0,2020-07-01,2023-06-30
190176,READM-30-CABG-HRRP,1.0273,10.1456,9.876,,,2020-07-01,2023-06-30
190176,READM-30-AMI-HRRP,1.104,15.4757,14.0173,124.0,24.0,2020-07-01,2023-06-30
190183,READM-30-PN-HRRP,1.0226,14.6336,14.3107,,,2020-07-01,2023-06-30
190183,READM-30-HF-HRRP,0.9865,20.6269,20.9085,58.0,11.0,2020-07-01,2023-06-30
190184,READM-30-PN-HRRP,1.0528,15.2906,14.5244,,,2020-07-01,2023-06-30
190184,READM-30-HF-HRRP,1.0061,19.418,19.3006,,,2020-07-01,2023-06-30
190184,READM-30-COPD-HRRP,0.9431,14.9816,15.886,,,2020-07-01,2023-06-30
190190,READM-30-HF-HRRP,0.9953,18.5971,18.6843,,,2020-07-01,2023-06-30
190202,READM-30-PN-HRRP,1.0801,17.4888,16.1923,113.0,25.0,2020-07-01,2023-06-30
190202,READM-30-HF-HRRP,1.0061,20.2046,20.0826,181.0,37.0,2020-07-01,2023-06-30
190202,READM-30-COPD-HRRP,1.0008,19.4554,19.4395,,,2020-07-01,2023-06-30
190202,READM-30-AMI-HRRP,0.9551,13.1861,13.8064,,,2020-07-01,2023-06-30
190208,READM-30-COPD-HRRP,1.1385,19.2363,16.8956,58.0,19.0,2020-07-01,2023-06-30
190218,READM-30-PN-HRRP,0.9654,13.8954,14.394,,,2020-07-01,2023-06-30
190251,READM-30-HIP-KNEE-HRRP,0.9572,3.3606,3.5108,,,2020-07-01,2023-06-30
190256,READM-30-HIP-KNEE-HRRP,1.0198,4.4366,4.3505,,,2020-07-01,2023-06-30
190259,READM-30-HIP-KNEE-HRRP,0.9929,3.6777,3.7038,,,2020-07-01,2023-06-30
190267,READM-30-HIP-KNEE-HRRP,0.9886,5.2507,5.3114,,,2020-07-01,2023-06-30
190274,READM-30-PN-HRRP,0.9736,14.8612,15.2649,86.0,11.0,2020-07-01,2023-06-30
190274,READM-30-HF-HRRP,0.9799,19.7134,20.1168,129.0,24.0,2020-07-01,2023-06-30
190274,READM-30-COPD-HRRP,0.9666,21.3611,22.1003,,,2020-07-01,2023-06-30
190274,READM-30-AMI-HRRP,1.0787,14.3828,13.3333,51.0,11.0,2020-07-01,2023-06-30
190278,READM-30-HIP-KNEE-HRRP,1.0769,4.9303,4.5781,,,2020-07-01,2023-06-30
190298,READM-30-HIP-KNEE-HRRP,1.317,6.2475,4.7437,247.0,19.0,2020-07-01,2023-06-30
190303,READM-30-HIP-KNEE-HRRP,0.9779,4.1396,4.2334,,,2020-07-01,2023-06-30
190308,READM-30-PN-HRRP,0.9646,14.7262,15.2671,,,2020-07-01,2023-06-30
190308,READM-30-HF-HRRP,1.0345,18.9968,18.3625,,,2020-07-01,2023-06-30
190312,READM-30-PN-HRRP,0.9797,18.3514,18.7323,,,2020-07-01,2023-06-30
190312,READM-30-HF-HRRP,1.0192,20.9543,20.5592,46.0,11.0,2020-07-01,2023-06-30
190312,READM-30-COPD-HRRP,0.9809,15.3214,15.6191,,,2020-07-01,2023-06-30
190316,READM-30-PN-HRRP,1.0186,13.8443,13.5919,,,2020-07-01,2023-06-30
190316,READM-30-HF-HRRP,1.0,17.2372,17.2369,,,2020-07-01,2023-06-30
190318,READM-30-PN-HRRP,0.9406,13.4085,14.2551,112.0,11.0,2020-07-01,2023-06-30
190318,READM-30-HF-HRRP,1.08,19.5873,18.1371,44.0,14.0,2020-07-01,2023-06-30
190318,READM-30-COPD-HRRP,0.98,17.355,17.709,,,2020-07-01,2023-06-30
200001,READM-30-PN-HRRP,1.1061,16.0171,14.4806,239.0,45.0,2020-07-01,2023-06-30
200001,READM-30-HIP-KNEE-HRRP,0.9061,5.7634,6.3609,,,2020-07-01,2023-06-30
200001,READM-30-HF-HRRP,1.0032,19.5747,19.5121,147.0,29.0,2020-07-01,2023-06-30
200001,READM-30-COPD-HRRP,1.0215,19.1842,18.7807,66.0,14.0,2020-07-01,2023-06-30
200001,READM-30-AMI-HRRP,0.978,13.9623,14.276,,,2020-07-01,2023-06-30
200008,READM-30-PN-HRRP,0.9971,14.7894,14.8322,123.0,18.0,2020-07-01,2023-06-30
200008,READM-30-HF-HRRP,1.02,18.3371,17.9769,118.0,23.0,2020-07-01,2023-06-30
200008,READM-30-COPD-HRRP,0.9563,15.3556,16.0575,,,2020-07-01,2023-06-30
200009,READM-30-PN-HRRP,0.8983,14.2944,15.9124,428.0,54.0,2020-07-01,2023-06-30
200009,READM-30-HIP-KNEE-HRRP,0.8794,4.7054,5.3507,269.0,11.0,2020-07-01,2023-06-30
200009,READM-30-HF-HRRP,0.9065,17.2066,18.9807,818.0,134.0,2020-07-01,2023-06-30
200009,READM-30-COPD-HRRP,1.0012,17.6828,17.6617,124.0,22.0,2020-07-01,2023-06-30
200009,READM-30-CABG-HRRP,0.8841,8.3076,9.397,240.0,16.0,2020-07-01,2023-06-30
200009,READM-30-AMI-HRRP,0.9059,11.0197,12.1641,695.0,72.0,2020-07-01,2023-06-30
200018,READM-30-PN-HRRP,0.947,15.3307,16.1894,,,2020-07-01,2023-06-30
200018,READM-30-HF-HRRP,0.9849,19.3584,19.6559,83.0,15.0,2020-07-01,2023-06-30
200018,READM-30-COPD-HRRP,0.9947,18.0776,18.1744,,,2020-07-01,2023-06-30
200019,READM-30-PN-HRRP,1.0358,15.6966,15.1537,380.0,62.0,2020-07-01,2023-06-30
200019,READM-30-HF-HRRP,0.8723,15.8904,18.216,367.0,49.0,2020-07-01,2023-06-30
200019,READM-30-COPD-HRRP,0.9211,14.7255,15.9871,,,2020-07-01,2023-06-30
200019,READM-30-AMI-HRRP,0.9901,14.1075,14.2479,,,2020-07-01,2023-06-30
200020,READM-30-PN-HRRP,0.9936,13.1382,13.2233,163.0,21.0,2020-07-01,2023-06-30
200020,READM-30-HF-HRRP,0.9386,15.2272,16.2232,192.0,25.0,2020-07-01,2023-06-30
200020,READM-30-COPD-HRRP,0.9939,15.1261,15.2182,,,2020-07-01,2023-06-30
200020,READM-30-AMI-HRRP,0.9824,10.4792,10.6668,,,2020-07-01,2023-06-30
200021,READM-30-PN-HRRP,0.9553,13.1692,13.7859,220.0,26.0,2020-07-01,2023-06-30
200021,READM-30-HIP-KNEE-HRRP,1.1068,5.6902,5.1413,,,2020-07-01,2023-06-30
200021,READM-30-HF-HRRP,0.9425,17.2203,18.2704,221.0,34.0,2020-07-01,2023-06-30
200021,READM-30-COPD-HRRP,1.0234,15.3002,14.9508,,,2020-07-01,2023-06-30
200024,READM-30-PN-HRRP,0.8151,12.912,15.8401,,,2020-07-01,2023-06-30
200024,READM-30-HF-HRRP,0.9666,18.9264,19.5795,282.0,51.0,2020-07-01,2023-06-30
200024,READM-30-COPD-HRRP,0.95,19.4711,20.4962,,,2020-07-01,2023-06-30
200024,READM-30-CABG-HRRP,0.9559,8.8262,9.2338,,,2020-07-01,2023-06-30
200024,READM-30-AMI-HRRP,0.8714,10.8359,12.4349,179.0,13.0,2020-07-01,2023-06-30
200031,READM-30-PN-HRRP,0.9904,14.126,14.2631,,,2020-07-01,2023-06-30
200031,READM-30-HF-HRRP,1.0531,18.594,17.6556,56.0,14.0,2020-07-01,2023-06-30
200031,READM-30-COPD-HRRP,1.0078,15.8206,15.6986,,,2020-07-01,2023-06-30
200033,READM-30-PN-HRRP,0.8102,14.5798,17.9963,283.0,27.0,2020-07-01,2023-06-30
200033,READM-30-HIP-KNEE-HRRP,0.9796,4.9721,5.0758,,,2020-07-01,2023-06-30
200033,READM-30-HF-HRRP,0.7921,17.8159,22.4921,648.0,99.0,2020-07-01,2023-06-30
200033,READM-30-COPD-HRRP,0.9796,22.1041,22.5644,92.0,19.0,2020-07-01,2023-06-30
200033,READM-30-CABG-HRRP,0.8563,9.3679,10.9401,,,2020-07-01,2023-06-30
200033,READM-30-AMI-HRRP,0.7224,10.1868,14.1014,620.0,48.0,2020-07-01,2023-06-30
200034,READM-30-PN-HRRP,0.941,14.1469,15.0334,,,2020-07-01,2023-06-30
200034,READM-30-HF-HRRP,0.9834,18.5796,18.8924,87.0,15.0,2020-07-01,2023-06-30
200039,READM-30-PN-HRRP,0.8527,12.8623,15.0833,268.0,24.0,2020-07-01,2023-06-30
200039,READM-30-HF-HRRP,0.9481,18.0059,18.9924,226.0,37.0,2020-07-01,2023-06-30
200039,READM-30-COPD-HRRP,1.0155,18.5379,18.2544,92.0,18.0,2020-07-01,2023-06-30
200039,READM-30-AMI-HRRP,0.9255,12.595,13.6089,,,2020-07-01,2023-06-30
200041,READM-30-PN-HRRP,0.9753,14.8953,15.2719,,,2020-07-01,2023-06-30
200041,READM-30-HF-HRRP,0.9858,17.4222,17.6731,,,2020-07-01,2023-06-30
200050,READM-30-PN-HRRP,1.0148,16.051,15.8168,106.0,18.0,2020-07-01,2023-06-30
200050,READM-30-HF-HRRP,0.9397,18.5785,19.7709,88.0,12.0,2020-07-01,2023-06-30
200052,READM-30-PN-HRRP,1.038,15.8677,15.2861,60.0,12.0,2020-07-01,2023-06-30
200052,READM-30-HF-HRRP,0.9822,19.0851,19.4307,,,2020-07-01,2023-06-30
200063,READM-30-PN-HRRP,1.0754,14.6425,13.6163,104.0,20.0,2020-07-01,2023-06-30
200063,READM-30-HF-HRRP,1.0309,18.445,17.8924,135.0,27.0,2020-07-01,2023-06-30
200063,READM-30-COPD-HRRP,0.9899,18.3923,18.5798,,,2020-07-01,2023-06-30
210001,READM-30-PN-HRRP,1.1576,18.9089,16.3339,798.0,161.0,2020-07-01,2023-06-30
210001,READM-30-HIP-KNEE-HRRP,1.174,6.0356,5.1408,,,2020-07-01,2023-06-30
210001,READM-30-HF-HRRP,0.9011,18.4411,20.4644,620.0,107.0,2020-07-01,2023-06-30
210001,READM-30-COPD-HRRP,1.0356,19.8668,19.1835,598.0,121.0,2020-07-01,2023-06-30
210001,READM-30-AMI-HRRP,1.0158,14.3193,14.097,288.0,42.0,2020-07-01,2023-06-30
210002,READM-30-PN-HRRP,0.9875,18.6935,18.9296,117.0,21.0,2020-07-01,2023-06-30
210002,READM-30-HF-HRRP,0.9778,21.7325,22.2269,302.0,64.0,2020-07-01,2023-06-30
210002,READM-30-COPD-HRRP,1.0181,22.6851,22.2822,83.0,20.0,2020-07-01,2023-06-30
210002,READM-30-CABG-HRRP,0.9795,11.2331,11.4677,291.0,32.0,2020-07-01,2023-06-30
210002,READM-30-AMI-HRRP,1.0251,15.7209,15.3352,234.0,38.0,2020-07-01,2023-06-30
210003,READM-30-PN-HRRP,0.9133,16.4329,17.9925,178.0,23.0,2020-07-01,2023-06-30
210003,READM-30-HF-HRRP,1.1197,23.6615,21.1312,244.0,66.0,2020-07-01,2023-06-30
210003,READM-30-COPD-HRRP,1.0523,23.218,22.0636,115.0,30.0,2020-07-01,2023-06-30
210003,READM-30-CABG-HRRP,0.9429,10.0339,10.642,,,2020-07-01,2023-06-30
210003,READM-30-AMI-HRRP,0.9101,14.2657,15.6749,,,2020-07-01,2023-06-30
210004,READM-30-PN-HRRP,0.9433,15.896,16.8516,371.0,55.0,2020-07-01,2023-06-30
210004,READM-30-HIP-KNEE-HRRP,0.926,4.7684,5.1497,,,2020-07-01,2023-06-30
210004,READM-30-HF-HRRP,0.9525,18.1069,19.0109,328.0,56.0,2020-07-01,2023-06-30
210004,READM-30-COPD-HRRP,0.9332,16.4432,17.6195,98.0,12.0,2020-07-01,2023-06-30
210004,READM-30-AMI-HRRP,1.1182,15.5555,13.9109,94.0,20.0,2020-07-01,2023-06-30
210005,READM-30-PN-HRRP,0.938,14.4921,15.4492,678.0,94.0,2020-07-01,2023-06-30
210005,READM-30-HIP-KNEE-HRRP,0.9616,4.6739,4.8603,,,2020-07-01,2023-06-30
210005,READM-30-HF-HRRP,0.9339,18.668,19.9889,765.0,138.0,2020-07-01,2023-06-30
210005,READM-30-COPD-HRRP,1.0291,21.0163,20.4228,391.0,84.0,2020-07-01,2023-06-30
210005,READM-30-AMI-HRRP,0.966,13.4695,13.944,198.0,25.0,2020-07-01,2023-06-30
210008,READM-30-PN-HRRP,1.0077,18.49,18.3496,62.0,12.0,2020-07-01,2023-06-30
210008,READM-30-HIP-KNEE-HRRP,0.9259,4.2382,4.5772,,,2020-07-01,2023-06-30
210008,READM-30-HF-HRRP,1.0353,21.73,20.9899,168.0,39.0,2020-07-01,2023-06-30
210008,READM-30-COPD-HRRP,1.0243,21.9484,21.4277,43.0,11.0,2020-07-01,2023-06-30
210009,READM-30-PN-HRRP,0.9466,17.8002,18.8042,291.0,48.0,2020-07-01,2023-06-30
210009,READM-30-HF-HRRP,0.8915,19.9447,22.3732,683.0,128.0,2020-07-01,2023-06-30
210009,READM-30-COPD-HRRP,0.9548,23.1297,24.2253,143.0,30.0,2020-07-01,2023-06-30
210009,READM-30-CABG-HRRP,0.9136,9.9556,10.8965,251.0,22.0,2020-07-01,2023-06-30
210009,READM-30-AMI-HRRP,1.0027,15.5213,15.4801,186.0,29.0,2020-07-01,2023-06-30
210011,READM-30-PN-HRRP,0.9934,15.2456,15.3476,344.0,52.0,2020-07-01,2023-06-30
210011,READM-30-HIP-KNEE-HRRP,1.2253,6.2516,5.1022,,,2020-07-01,2023-06-30
210011,READM-30-HF-HRRP,0.9378,17.9954,19.1892,475.0,81.0,2020-07-01,2023-06-30
210011,READM-30-COPD-HRRP,1.0122,19.54,19.3036,298.0,59.0,2020-07-01,2023-06-30
210011,READM-30-AMI-HRRP,0.9767,13.59,13.9137,126.0,16.0,2020-07-01,2023-06-30
210012,READM-30-PN-HRRP,0.8904,15.3374,17.2259,410.0,55.0,2020-07-01,2023-06-30
210012,READM-30-HIP-KNEE-HRRP,0.8608,4.3492,5.0526,,,2020-07-01,2023-06-30
210012,READM-30-HF-HRRP,1.0184,20.831,20.4539,493.0,104.0,2020-07-01,2023-06-30
210012,READM-30-COPD-HRRP,0.9733,19.8328,20.3769,165.0,31.0,2020-07-01,2023-06-30
210012,READM-30-CABG-HRRP,1.0106,9.9739,9.8692,167.0,17.0,2020-07-01,2023-06-30
210012,READM-30-AMI-HRRP,0.9568,13.6671,14.2835,257.0,33.0,2020-07-01,2023-06-30
210015,READM-30-PN-HRRP,0.9416,16.4086,17.4271,799.0,127.0,2020-07-01,2023-06-30
210015,READM-30-HIP-KNEE-HRRP,1.0486,4.9622,4.7321,,,2020-07-01,2023-06-30
210015,READM-30-HF-HRRP,0.9568,20.4566,21.3795,954.0,192.0,2020-07-01,2023-06-30
210015,READM-30-COPD-HRRP,0.9337,19.3387,20.712,524.0,97.0,2020-07-01,2023-06-30
210015,READM-30-AMI-HRRP,1.0115,17.2318,17.0362,194.0,34.0,2020-07-01,2023-06-30
210016,READM-30-PN-HRRP,1.0789,17.6604,16.3695,429.0,81.0,2020-07-01,2023-06-30
210016,READM-30-HIP-KNEE-HRRP,1.2385,5.5335,4.4679,,,2020-07-01,2023-06-30
210016,READM-30-HF-HRRP,1.0528,20.2042,19.1917,472.0,99.0,2020-07-01,2023-06-30
210016,READM-30-COPD-HRRP,1.0793,20.8243,19.2947,140.0,34.0,2020-07-01,2023-06-30
210016,READM-30-CABG-HRRP,1.0653,11.656,10.9412,265.0,33.0,2020-07-01,2023-06-30
210016,READM-30-AMI-HRRP,1.0255,13.7149,13.3739,261.0,37.0,2020-07-01,2023-06-30
210017,READM-30-PN-HRRP,0.9346,14.5082,15.5243,,,2020-07-01,2023-06-30
210017,READM-30-HIP-KNEE-HRRP,0.7675,3.4401,4.4825,,,2020-07-01,2023-06-30
210017,READM-30-HF-HRRP,0.9547,19.4099,20.3312,89.0,14.0,2020-07-01,2023-06-30
210017,READM-30-COPD-HRRP,1.015,18.5681,18.2937,,,2020-07-01,2023-06-30
210018,READM-30-PN-HRRP,0.9438,14.7924,15.6724,479.0,67.0,2020-07-01,2023-06-30
210018,READM-30-HF-HRRP,0.9539,18.6954,19.6,253.0,44.0,2020-07-01,2023-06-30
210018,READM-30-COPD-HRRP,0.9325,17.9504,19.2493,102.0,14.0,2020-07-01,2023-06-30
210018,READM-30-AMI-HRRP,1.0015,17.4343,17.409,,,2020-07-01,2023-06-30
210019,READM-30-PN-HRRP,0.9637,15.8551,16.4526,678.0,105.0,2020-07-01,2023-06-30
210019,READM-30-HIP-KNEE-HRRP,0.8711,6.2569,7.1829,,,2020-07-01,2023-06-30
210019,READM-30-HF-HRRP,0.8876,18.053,20.3398,445.0,72.0,2020-07-01,2023-06-30
210019,READM-30-COPD-HRRP,0.9667,18.671,19.3139,504.0,92.0,2020-07-01,2023-06-30
210019,READM-30-CABG-HRRP,0.9362,10.6862,11.4147,245.0,24.0,2020-07-01,2023-06-30
210019,READM-30-AMI-HRRP,0.9625,13.9148,14.4565,466.0,63.0,2020-07-01,2023-06-30
210022,READM-30-PN-HRRP,1.0171,15.2791,15.022,562.0,87.0,2020-07-01,2023-06-30
210022,READM-30-HIP-KNEE-HRRP,1.0062,5.1483,5.1165,,,2020-07-01,2023-06-30
210022,READM-30-HF-HRRP,1.0062,18.1734,18.0614,757.0,138.0,2020-07-01,2023-06-30
210022,READM-30-COPD-HRRP,1.0198,19.3552,18.9801,128.0,26.0,2020-07-01,2023-06-30
210022,READM-30-CABG-HRRP,1.0159,9.8347,9.6807,127.0,13.0,2020-07-01,2023-06-30
210022,READM-30-AMI-HRRP,0.9594,11.9701,12.4768,292.0,33.0,2020-07-01,2023-06-30
210023,READM-30-PN-HRRP,1.0024,15.6718,15.6342,1122.0,176.0,2020-07-01,2023-06-30
210023,READM-30-HIP-KNEE-HRRP,1.2093,6.5524,5.4184,237.0,18.0,2020-07-01,2023-06-30
210023,READM-30-HF-HRRP,0.9805,18.3955,18.7618,1747.0,320.0,2020-07-01,2023-06-30
210023,READM-30-COPD-HRRP,0.9985,19.1543,19.1827,533.0,102.0,2020-07-01,2023-06-30
210023,READM-30-CABG-HRRP,0.8986,9.1382,10.1688,,,2020-07-01,2023-06-30
210023,READM-30-AMI-HRRP,1.1333,14.6852,12.9583,381.0,62.0,2020-07-01,2023-06-30
210024,READM-30-PN-HRRP,0.9511,17.6876,18.5962,195.0,31.0,2020-07-01,2023-06-30
210024,READM-30-HIP-KNEE-HRRP,0.8366,3.9632,4.7374,,,2020-07-01,2023-06-30
210024,READM-30-HF-HRRP,0.9352,20.7627,22.2019,635.0,127.0,2020-07-01,2023-06-30
210024,READM-30-COPD-HRRP,1.0151,22.8008,22.4616,193.0,45.0,2020-07-01,2023-06-30
210024,READM-30-CABG-HRRP,0.9065,9.3805,10.3485,162.0,12.0,2020-07-01,2023-06-30
210024,READM-30-AMI-HRRP,0.8341,14.1003,16.9046,397.0,47.0,2020-07-01,2023-06-30
